10,6,2008,12,-123,45,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct08.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.sep08.w5,
10,16,2008,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct08.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct08.w2,
10,24,2008,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct08.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct08.w3,
11,5,2008,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov08.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct08.w5,
11,14,2008,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov08.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov08.w1,
11,18,2008,12,-123,46,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov08.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov08.w2,
12,9,2008,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec08.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec08.w1,
12,27,2008,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec08.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec08.w3,
1,10,2009,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan09.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan09.w1,
2,2,2009,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb09.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan09.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan09.w4
3,1,2009,12,-123,39,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar09.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb09.w4,
3,26,2009,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar09.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar09.w3,
10,13,2009,12,-122,37,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct09.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct09.w1,
10,21,2009,12,-123,46,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct09.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct09.w2,
12,15,2009,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec09.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec09.w2,
12,18,2009,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec09.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec09.w2,
12,30,2009,12,-121,36,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec09.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec09.w4,
1,4,2010,12,-123,46,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan10.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec09.w5,
1,25,2010,12,-122,37,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan10.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan10.w3,
2,15,2010,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb10.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb10.w2,
10,10,2010,12,-123,45,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct10.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct10.w1,
11,1,2010,12,-123,45,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov10.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct10.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct10.w4
11,7,2010,12,-122,38,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov10.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct10.w5,
11,13,2010,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov10.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov10.w1,
12,1,2010,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov10.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov10.w4
12,10,2010,12,-122,37,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w1,
12,13,2010,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w1,
12,20,2010,12,-117,32,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w2,
12,29,2010,12,-119,35,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec10.w4,
1,13,2011,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w1,
1,16,2011,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w2,
1,20,2011,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w2,
2,3,2011,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb11.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w4
2,6,2011,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb11.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan11.w5,
2,12,2011,12,-125,49,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb11.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb11.w1,
3,2,2011,12,-119,35,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar11.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb11.w4,
3,5,2011,12,-124,41,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar11.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb11.w4,
3,13,2011,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar11.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar11.w1,
3,29,2011,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar11.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar11.w4,
10,9,2011,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w1,
10,12,2011,12,-122,37,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w1,
10,19,2011,12,-126,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w2,
10,29,2011,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct11.w4,
12,16,2011,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec11.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec11.w2,
12,27,2011,12,-123,45,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec11.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec11.w3,
1,4,2012,12,-124,48,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec11.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec11.w4
1,8,2012,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w1,
1,18,2012,12,-124,41,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w2,
1,21,2012,12,-119,35,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w2,
1,24,2012,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w3,
1,29,2012,12,-124,47,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan12.w4,
2,9,2012,12,-123,44,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb12.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb12.w1,
2,17,2012,12,-124,41,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb12.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb12.w2,
3,15,2012,12,-122,37,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar12.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar12.w2,
3,27,2012,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar12.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar12.w3,
10,15,2012,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct12.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct12.w2,
10,29,2012,12,-123,44,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct12.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct12.w4,
12,9,2012,12,-123,44,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec12.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec12.w1,
1,7,2013,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan13.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec12.w5,
2,28,2013,12,-124,41,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb13.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb13.w3,
3,12,2013,12,-124,47,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar13.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar13.w1,
3,20,2013,12,-122,38,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar13.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar13.w2,
10,5,2013,12,-127,50,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct13.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.sep13.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.sep13.w4
11,5,2013,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct13.w5,
11,7,2013,12,-123,44,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct13.w5,
11,10,2013,12,-123,46,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w1,
11,18,2013,12,-123,46,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w2,
12,3,2013,12,-122,38,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec13.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.nov13.w4
12,23,2013,12,-123,45,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec13.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec13.w3,
1,29,2014,12,-122,38,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan14.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan14.w4,
2,8,2014,12,-122,37,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb14.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb14.w1,
3,1,2014,12,-112,31,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar14.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb14.w4,
3,3,2014,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar14.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb14.w4,
3,6,2014,12,-121,36,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar14.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb14.w4,
10,13,2014,12,-125,49,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct14.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct14.w1,
10,24,2014,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct14.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.oct14.w3,
12,23,2014,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec14.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.dec14.w3,
1,10,2015,12,-114,32,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan15.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan15.w1,
1,16,2015,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan15.w3,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan15.w2,
2,2,2015,12,-124,41,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb15.w1,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan15.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.jan15.w4
2,13,2015,12,-125,49,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb15.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.feb15.w1,
3,11,2015,12,-122,37,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w1,
3,14,2015,12,-124,43,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w2,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w1,
3,24,2015,12,-124,40,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w4,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w3,
3,29,2015,12,-124,47,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w5,ftp://arlftp.arlhq.noaa.gov/pub/archives/gdas1/gdas1.mar15.w4,
